track_id,song_id,artist_id,artist_name,song_title,genre,dot_match_1,dot_match_2,dot_match_3,centered_match_1,centered_match_2,centered_match_3,corr_match_1,corr_match_2,corr_match_3,cosine_match_1,cosine_match_2,cosine_match_3
TRHLRGU128F42643FB,SORGTNE12D02193408,AR5FP401187FB523C9,Bob Dylan,Billy 4,folk,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Eminem - My Darling,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Pain of Salvation - Spitfall,Pain of Salvation - Spitfall,Murs - The Dance,Warrant - Hollywood (So Far_ So Good),Pain of Salvation - Spitfall,Murs - The Dance,John Cale - Graham Greene
TRFCCKL128F426EE8E,SORACYK12D02193097,AR5FP401187FB523C9,Bob Dylan,Stuck Inside Of Mobile With The Memphis Blues Again,folk,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Biz Markie - Vapors,Tonedeff - Ridiculous,The Arrogant Sons Of Bitches - Kill The President,Biz Markie - Vapors,Tonedeff - Ridiculous,Atmosphere - Hair
TRGOYOU128F93223F2,SOWILEH12CF5F8729B,AR5FP401187FB523C9,Bob Dylan,Pretty Peggy-O,folk,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - My Darling,Lauryn Hill - Interlude 5,Marques Houston - Cancel (Album Version),Eminem - My Darling,Rasputina - Mr. E. Leon Rauis,Bad Religion - Automatic Man (Album Version),Bauhaus - The Sanity Assassin,Rasputina - Mr. E. Leon Rauis,Bad Religion - Automatic Man (Album Version),THERION - Darkness eve
TROMGSH128F427A408,SOBADWZ12CF5F86CD7,AR5FP401187FB523C9,Bob Dylan,She Belongs To Me,folk,Twiztid - She Ain't Afraid,UGK (Underground Kingz) - She Luv It,The Corrs - Queen Of Hollywood ( LP Version ),Twiztid - She Ain't Afraid,UGK (Underground Kingz) - She Luv It,The Corrs - Queen Of Hollywood ( LP Version ),Lionel Richie - She's Amazing,Janie Fricke - She's Single Again,DAN SEALS - Addicted,Lionel Richie - She's Amazing,Janie Fricke - She's Single Again,DAN SEALS - Addicted
TRFBWEC128F42B8346,SOFDFBL12CF5F89018,AR5FP401187FB523C9,Bob Dylan,When The Deal Goes Down,folk,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Martin Jondo - Hold You,Hieroglyphics - Shift Shape,The Streets - The Irony Of It All (Album Version),Martin Jondo - Hold You,Hieroglyphics - Shift Shape,The Streets - The Irony Of It All (Album Version)
TRDVYVJ128F426F7C0,SOXYGEE12CF5F875CF,AR5FP401187FB523C9,Bob Dylan,With God On Our Side,folk,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Vanilla Ice - Ice Is Workin' It,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Vanilla Ice - Ice Is Workin' It,Lost Boyz - Keep It Real,Warren G - We Brings Heat,Mack 10 - LBC And The ING (Explicit),Lost Boyz - Keep It Real,Warren G - We Brings Heat,Mack 10 - LBC And The ING (Explicit)
TREKVGV128E0788976,SOSHHZB12A6701F0C5,ARN5NHX1187FB4F755,The Smashing Pumpkins,Terrapin,folk,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Fat Joe - Preacher On A Sunday Morning,Ayo - Only You,Y&T - Beautiful Dreamer,Fat Joe - Preacher On A Sunday Morning,Ayo - Only You,Y&T - Beautiful Dreamer
TRUUBKE128F426F5C0,SONBFSZ12AF729E7A3,ARSF0K11187B9AF319,James Taylor,On The 4th of July,folk,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Ja Rule - One of Us,Lauryn Hill - Interlude 5,Ja Rule - One of Us,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Kurt Elling - Moonlight Serenade,Sebadoh - Showtape '91,Immortal Technique - The 4th Branch,Kurt Elling - Moonlight Serenade,Sebadoh - Showtape '91,Immortal Technique - The 4th Branch
TRJZYIT128F426D5BE,SONYMBG12CF5826721,ARSF0K11187B9AF319,James Taylor,Company Man,folk,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Michael Jackson - Man In The Mirror,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Michael Jackson - Man In The Mirror,Jeff Timmons - Can't You See,Ayo - Only You,HELLYEAH - Nausea,Jeff Timmons - Can't You See,HELLYEAH - Nausea,Ayo - Only You
TRYOIZM128F14567A0,SODRUMV12A6D4F7A58,ARTBSEF1187FB3CBDE,Jimmy Buffett,Ace,folk,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Michael Jackson - Man In The Mirror,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Michael Jackson - Man In The Mirror,Bellamy Brothers - Old Hippie,Suicidal Tendencies - Possessed To Skate,Binary Star - Wolfman Jack,Bellamy Brothers - Old Hippie,Binary Star - Wolfman Jack,Suicidal Tendencies - Possessed To Skate
TRQYFLB128E078941E,SOBRYFG12AF72A1BAE,ARGHBVV1187FB4D57A,Ryan Adams,How Do You Keep Love Alive,folk,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Erykah Badu - I Want You,The Smashing Pumpkins - The Guns of Love Disastrous,Jim White - Buzzards of Love,Jeff Timmons - Can't You See,The Smashing Pumpkins - The Guns of Love Disastrous,Jim White - Buzzards of Love,Slum Village - Conant Gardens
TRZUSDI128F4259806,SOXBQDJ12A6D4F93CC,ARGHBVV1187FB4D57A,Ryan Adams,When The Stars Go Blue,folk,Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Erykah Badu - I Want You,Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Erykah Badu - I Want You,Diana Ross - Do You Know Where You're Going To,Jennifer Lopez - Theme From Mahagony (Do You Know Where You're Going To),Bon Jovi - Superman Tonight,Diana Ross - Do You Know Where You're Going To,Jennifer Lopez - Theme From Mahagony (Do You Know Where You're Going To),Bon Jovi - Superman Tonight
TRWUFEW128F14782F3,SOBCLWO12A6D4F83AD,AR90WS41187FB3F064,Ray LaMontagne,Forever My Friend,folk,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - 8 Mile,Lauryn Hill - Interlude 5,Eminem - 8 Mile,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),The Tear Garden - Judgement Hour,Demi Lovato - This Is Me (Acoustic Full Version),The Thermals - Time to Lose,The Tear Garden - Judgement Hour,Demi Lovato - This Is Me (Acoustic Full Version),Bowling For Soup - Boulevard
TRPZXTD128F14856D4,SOFZRDV12A6D4FACB1,AR90WS41187FB3F064,Ray LaMontagne,How Come [Acoustic Mix],folk,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - 8 Mile,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - 8 Mile,Nick Cave & The Bad Seeds - Midnight Man,Interpol - Pace Is The Trick,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Nick Cave & The Bad Seeds - Midnight Man,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Fugees (Tranzlator Crew) - Temple
TRIOKOC128F4267572,SOIOLFS12D021989DD,ARTQ8QP1187FB3D220,Leonard Cohen,Chelsea Hotel #2,folk,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Harry Belafonte - Angelina,The Blues Brothers - Everybody Needs Somebody To Love,Bob Dylan - One Of Us Must Know (Sooner Or Later),Harry Belafonte - Angelina,The Blues Brothers - Everybody Needs Somebody To Love,Bob Dylan - One Of Us Must Know (Sooner Or Later)
TREBQMO128F42828DB,SOOHIHR12AF72A7053,ARIDDOM1187B9A1360,We Are Scientists,Lethal Enforcer (Live From Union Chapel_ London),folk,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Vanilla Ice - Ice Is Workin' It,Blues Traveler - Hook,Greeley Estates - This Song Goes Out To (Album Version),Tristan Prettyman - War Out Of Peace,Blues Traveler - Hook,Murs - You & I,Tristan Prettyman - War Out Of Peace
TRIQKDQ128F146F504,SOVWOMM12A6D4F8484,ARCJKV91187FB46210,KT Tunstall,Change,folk,Lauryn Hill - Interlude 5,Erykah Badu - I Want You,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Erykah Badu - I Want You,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Bouncing Souls_ The - Pervert,Cherish - Oooh,Matt Nathanson - More Than This,Bouncing Souls_ The - Pervert,Cherish - Oooh,Matt Nathanson - More Than This
TRBFURI128F1455498,SOLMCFH12A58A7FACE,ARCJKV91187FB46210,KT Tunstall,Under The Weather,folk,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eagles Of Death Metal - Already Died,Soul Asylum - Stranger,Conway Twitty - Where I Stand,Eagles Of Death Metal - Already Died,Soul Asylum - Stranger,Conway Twitty - Where I Stand
TRVLECJ128E078235B,SOSJLXU12A6310F2B2,AR0L04E1187B9AE90C,The Verve,So Sister,folk,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Erykah Badu - I Want You,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Erykah Badu - I Want You,A Tribe Called Quest - Hot Sex,Cherish - Oooh,Less Than Jake - I Think I Love You,A Tribe Called Quest - Hot Sex,Cherish - Oooh,Less Than Jake - I Think I Love You
TRMLKKJ128E0798A59,SONNMHJ12A67AE098E,AR8886N1187B9B330A,Liz Phair,Lost Tonight,folk,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Black Eyed Peas - Sexy,Lauryn Hill - Interlude 1,Eric B. & Rakim - I Know You Got Soul,Black Eyed Peas - Sexy,Lauryn Hill - Interlude 1,Eric B. & Rakim - I Know You Got Soul
TRYBZQD12903CD1380,SONJLBP12AB018A66C,AR9UC071187B9B76FD,The Pogues,Sunnyside Of The Street,folk,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - 8 Mile,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - 8 Mile,Lauryn Hill - Interlude 5,Charlotte Martin - In Parentheses,RODNEY CROWELL - Preachin' To The Choir,Common - Book Of Life,Charlotte Martin - In Parentheses,RODNEY CROWELL - Preachin' To The Choir,Josh Martinez - Tour is War
TRHYZQR128F428F5C5,SOAWESO12A8C13AC4E,ARRH63Y1187FB47783,Kanye West,Can't Tell Me Nothing,hip hop,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Abba - Move On,Pat Travers - I La La La Love You,Puressence - India,Grand Puba - Very Special (LP Version),Puressence - India,Pat Travers - I La La La Love You,Grand Puba - Very Special (LP Version)
TRPQDHV128E07845CB,SOWZAHB12AF72A4B46,ARRH63Y1187FB47783,Kanye West,Graduation Day,hip hop,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Immortal Technique - Crossing the Boundary,Clawfinger - Revenge,Harry Belafonte - Angelina,Immortal Technique - Crossing the Boundary,Clawfinger - Revenge,Harry Belafonte - Angelina
TRHAGFQ128F428B8EA,SOLBUFV12A67020A39,ARRH63Y1187FB47783,Kanye West,Wake Up Mr. West,hip hop,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Todd Snider - Looking For A Job,Harry Belafonte - Angelina,Shannon McNally - Down And Dirty,Todd Snider - Looking For A Job,Harry Belafonte - Angelina,Obie Trice - Hoodrats
TRQXYGU128E079236A,SOIJTSI12A6701FD8B,ARTDQRC1187FB4EFD4,Black Eyed Peas,A8,hip hop,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Jeff Timmons - Can't You See,The Blues Brothers - Everybody Needs Somebody To Love,The Berzerker - All About You,Jeff Timmons - Can't You See,The Blues Brothers - Everybody Needs Somebody To Love,The Berzerker - All About You
TRBUESY128F92F81F6,SOVVVXC12AB017F162,ARTDQRC1187FB4EFD4,Black Eyed Peas,Boom Boom Guetta,hip hop,Slick Rick - Let's Get Crazy,Twista - I'm A Winner (Amended Album Version),Calvin Harris - The Girls,Slick Rick - Let's Get Crazy,Calvin Harris - The Girls,Twista - I'm A Winner (Amended Album Version),Slick Rick - Let's Get Crazy,Esmée Denters - Getting Over You,The Rolling Stones - Fight (1994 Digital Remaster),Slick Rick - Let's Get Crazy,Esmée Denters - Getting Over You,The Rolling Stones - Fight (1994 Digital Remaster)
TRPDBLM128E0792367,SOZRPOY12A8C1455F5,ARTDQRC1187FB4EFD4,Black Eyed Peas,Communication,hip hop,Lauryn Hill - Interlude 5,Daft Punk - Touch It / Technologic,Vanilla Ice - Ice Is Workin' It,Lauryn Hill - Interlude 5,Daft Punk - Touch It / Technologic,Vanilla Ice - Ice Is Workin' It,Dilated Peoples - Live On Stage,Slum Village - Conant Gardens,Above The Law - Flow On (Move Me No Mountain),Dilated Peoples - Live On Stage,Slum Village - Conant Gardens,Above The Law - Flow On (Move Me No Mountain)
TRLINLH128F9346400,SOROKRP12AF729F9B4,ARTDQRC1187FB4EFD4,Black Eyed Peas,One Tribe,hip hop,Ja Rule - One of Us,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Ja Rule - One of Us,Lauryn Hill - Interlude 5,Brand Nubian - All For One (Explicit) (2006 Remastered LP Version),Cutting Crew - One For The Mockingbird,Avail - N30,Bob Marley & The Wailers - One Love / People Get Ready,Cutting Crew - One For The Mockingbird,Avail - N30,Bob Marley & The Wailers - One Love / People Get Ready
TREPPUG128F9301FAB,SOBRREA12A6701C403,ARTDQRC1187FB4EFD4,Black Eyed Peas,Sexy,hip hop,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Kat DeLuna - Run The Show,Natasha Bedingfield - Stumble,The Zutons - What's Your Problem,Kat DeLuna - Run The Show,Natasha Bedingfield - Stumble,Anastacia - Club Megamix
TRBBVNR128E078E1E4,SOCMYLF12A67020A4D,ARTDQRC1187FB4EFD4,Black Eyed Peas,Tell Your Momma Come,hip hop,Lauryn Hill - Interlude 5,Vanilla Ice - It's A Party,Marques Houston - Cancel (Album Version),Lauryn Hill - Interlude 5,Vanilla Ice - It's A Party,Marques Houston - Cancel (Album Version),Nick Cave & The Bad Seeds - Midnight Man,Misery Speaks - Sounds Of Brutality,Dungeon Family - Trans DF Express,Nick Cave & The Bad Seeds - Midnight Man,Misery Speaks - Sounds Of Brutality,Dungeon Family - Trans DF Express
TRTJVGX128E078EB1C,SOUNVLC12A6701C406,ARTDQRC1187FB4EFD4,Black Eyed Peas,The Apl Song,hip hop,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Vanilla Ice - Ice Is Workin' It,Lost Boyz - Keep It Real,Souls Of Mischief - Fa Sho Fo Real,Dead Prez - Fucked Up,Lost Boyz - Keep It Real,Souls Of Mischief - Fa Sho Fo Real,Dead Prez - Fucked Up
TRDJOCY128F4294CD5,SOTHRKJ12A6701C2D8,ARRH63Y1187FB47783,Kanye West,Diamonds From Sierra Leone,hip hop,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Onyx - Onyx Is Back,Archers Of Loaf - Web In Front,Chrisette Michele - All I Ever Think About,Onyx - Onyx Is Back,Archers Of Loaf - Web In Front,Chrisette Michele - All I Ever Think About
TREADOS128E078EC1F,SORAWSB12A6701FBC8,ARTH9041187FB43E1F,Eminem,If I Had,hip hop,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - 8 Mile,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Eminem - 8 Mile,Skip James - I'm So Glad,Clipse - Freedom,Swollen Members - Concerto,Skip James - I'm So Glad,Clipse - Freedom,Swollen Members - Concerto
TRHPAVK128E078EC9C,SOKJZZN12A6701C77A,ARTH9041187FB43E1F,Eminem,Ken Kaniff,hip hop,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - 8 Mile,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - 8 Mile,Madness - Cardiac Arrest,K'Naan - Voices In My Head,Organized Konfusion - Releasing Hypnotical Gases,Madness - Cardiac Arrest,Organized Konfusion - Releasing Hypnotical Gases,Saul Williams - Elohim (1972)
TRGLNKG128F9307689,SOFVLYU12AB017F502,ARTH9041187FB43E1F,Eminem,My Darling,hip hop,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Kevin Devine - Fever Moon,Clawfinger - Revenge,The Inchtabokatables - Underdrive,Kevin Devine - Fever Moon,Clawfinger - Revenge,The Inchtabokatables - Underdrive
TRCHZXW128E079288A,SOMEJDK12D0219BB71,ARTH9041187FB43E1F,Eminem,8 Mile,hip hop,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Mario Vazquez - Everytime I...,Common - Book Of Life,Eminem - Rabbit Run,Gang Starr - Gotta Get Over (Taking Loot) (Explicit),Common - Book Of Life,Eminem - Rabbit Run,Gang Starr - Gotta Get Over (Taking Loot) (Explicit)
TRCDLUM128F9331CA9,SOOOJWM12A8C13AC0E,ARPDVPJ1187B9ADBE9,Usher,Love Was Here,hip hop,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,The Jeff Healey Band - You're Coming Home,Marques Houston - Naked,Gotye - Coming Back,The Jeff Healey Band - You're Coming Home,Marques Houston - Naked,Gotye - Coming Back
TRPMNRL128F9302AD7,SOEVGOY12AB0181053,ARCGJ6U1187FB4D01F,Akon,Be With You,hip hop,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Clawfinger - Revenge,Machinemade God - With You,Boyz II Men - Could It Be I'm Falling In Love,Clawfinger - Revenge,Machinemade God - With You,Boyz II Men - Could It Be I'm Falling In Love
TRRIRMX128F92E6272,SOILRPD12A6701E38C,ARCGJ6U1187FB4D01F,Akon,Locked Up,hip hop,Ice Cube - When I Get To Heaven (Remix) (Explicit),Danity Kane - Hold Me Down (Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Ice Cube - When I Get To Heaven (Remix) (Explicit),Britney Spears - Let Me Be,Danity Kane - Hold Me Down (Album Version),Ice Cube - When I Get To Heaven (Remix) (Explicit),JET - Let Me Out,Tommy Castro - Nasty Habits,Ice Cube - When I Get To Heaven (Remix) (Explicit),JET - Let Me Out,Tommy Castro - Nasty Habits
TRCEYQJ128E07862DE,SOAUEBB12A67020DC4,ARLGIX31187B9AE9A0,Jay-Z,So Ghetto,hip hop,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - 8 Mile,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - 8 Mile,Amel Larrieux - lucky to be me,Sage Francis - Keep Moving,Ledisi - Best Friend,Amel Larrieux - lucky to be me,Sage Francis - Keep Moving,Ledisi - Best Friend
TRZGUNN128E07862F7,SOGFJJE12A58A80C35,ARLGIX31187B9AE9A0,Jay-Z,Heart Of The City (Ain't No Love),hip hop,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - 8 Mile,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - 8 Mile,Anastacia - Club Megamix,Ledisi - Best Friend,Lil Wyte - Ten Toes Tall,Anastacia - Club Megamix,Ledisi - Best Friend,Lil Wyte - Ten Toes Tall
